source,expansion,class_key,class_name,effect_text,effect_key,effect_confidence,descriptor,deck_id,card_id,xws,image_path,image_sha1
worldhaven,frosthaven,dt,Deepwraith,fh-pe-dt-01,xws__fhpedt01,code,fh-pe-dt-01,,,fhpedt01,cards/by_class/worldhaven/frosthaven/dt/fh_pe_dt_01.png,664262e1302f5252b4c8a935d2c8c59a1053f41e
worldhaven,frosthaven,dt,Deepwraith,fh-pe-dt-02,xws__fhpedt02,code,fh-pe-dt-02,,,fhpedt02,cards/by_class/worldhaven/frosthaven/dt/fh_pe_dt_02.png,c9750715eca9f40816518cd4542b31e9b2b89e3e
worldhaven,frosthaven,dt,Deepwraith,fh-pe-dt-03,xws__fhpedt03,code,fh-pe-dt-03,,,fhpedt03,cards/by_class/worldhaven/frosthaven/dt/fh_pe_dt_03.png,97709a4f27a821b507f89796e1a5625f223f9e23
worldhaven,frosthaven,dt,Deepwraith,fh-pe-dt-back,xws__fhpedtback,code,fh-pe-dt-back,,,fhpedtback,cards/by_class/worldhaven/frosthaven/dt/fh_pe_dt_back.png,b302ee758b96cc1f66b30cad7b08dbf21662cc49
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-01,xws__fhamdw01,code,fh-am-dw-01,,,fhamdw01,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_01.png,add78d876694871f0e05121064d28bad70218cc3
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-02,xws__fhamdw02,code,fh-am-dw-02,,,fhamdw02,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_02.png,91e3fb5dbfd6b00dfd54b4549852ced5775cf888
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-03,xws__fhamdw03,code,fh-am-dw-03,,,fhamdw03,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_03.png,98c2ff1e76c18374ff7fd47e4bf28054a3a27971
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-04,xws__fhamdw04,code,fh-am-dw-04,,,fhamdw04,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_04.png,ce9dc2eb8c675993f25b64a4837f0eb91bbed507
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-05,xws__fhamdw05,code,fh-am-dw-05,,,fhamdw05,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_05.png,c7eed3f92ce8954c7ec1f5b37468ec372e408280
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-06,xws__fhamdw06,code,fh-am-dw-06,,,fhamdw06,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_06.png,78aecb716eaf888773b04d5047e10f106786ffd2
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-07,xws__fhamdw07,code,fh-am-dw-07,,,fhamdw07,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_07.png,2dff2a5de1e0686604f0e742df90c3c276215727
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-08,xws__fhamdw08,code,fh-am-dw-08,,,fhamdw08,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_08.png,50082fa08f115e705073693dac956a7c35535030
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-09,xws__fhamdw09,code,fh-am-dw-09,,,fhamdw09,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_09.png,a388117e976738b738ad12a8af5a64348e4fd60d
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-10,xws__fhamdw10,code,fh-am-dw-10,,,fhamdw10,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_10.png,031e2c316b5ed3c36498e2af2f6b12c8d15b0dc2
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-11,xws__fhamdw11,code,fh-am-dw-11,,,fhamdw11,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_11.png,9ed7ff46e19548ae537d7959e9023fea0b591a44
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-12,xws__fhamdw12,code,fh-am-dw-12,,,fhamdw12,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_12.png,03ecd43a5aaa3e82a0f0a340a83b3eec9300a958
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-13,xws__fhamdw13,code,fh-am-dw-13,,,fhamdw13,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_13.png,2958e8d8e4e118ae680da581fe5669849a219661
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-14,xws__fhamdw14,code,fh-am-dw-14,,,fhamdw14,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_14.png,0105875cb506a495407950d952f9b1b53eaf6c29
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-15,xws__fhamdw15,code,fh-am-dw-15,,,fhamdw15,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_15.png,c9e1e533272d047e7e556f81ee88bd2fdfb55985
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-16,xws__fhamdw16,code,fh-am-dw-16,,,fhamdw16,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_16.png,1c69d24dbc5fdf14b19ec0f65a9d71fa2ae4abfb
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-17,xws__fhamdw17,code,fh-am-dw-17,,,fhamdw17,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_17.png,134e52d19792106af10a8d6be0cbfdbb59acf564
worldhaven,frosthaven,dw,Deathwalker,fh-am-dw-back,xws__fhamdwback,code,fh-am-dw-back,,,fhamdwback,cards/by_class/worldhaven/frosthaven/dw/fh_am_dw_back.png,3e65f5eef5b1208064d157271bc3447bd3e7cefe
worldhaven,frosthaven,dw,Deathwalker,fh-pe-dw-01,xws__fhpedw01,code,fh-pe-dw-01,,,fhpedw01,cards/by_class/worldhaven/frosthaven/dw/fh_pe_dw_01.png,0587367175c7cb266803ee168729c2df956b27a7
worldhaven,frosthaven,dw,Deathwalker,fh-pe-dw-02,xws__fhpedw02,code,fh-pe-dw-02,,,fhpedw02,cards/by_class/worldhaven/frosthaven/dw/fh_pe_dw_02.png,618b8bafb4044306e631986100f09bc6fe540c8a
worldhaven,frosthaven,dw,Deathwalker,fh-pe-dw-03,xws__fhpedw03,code,fh-pe-dw-03,,,fhpedw03,cards/by_class/worldhaven/frosthaven/dw/fh_pe_dw_03.png,742ad0e187aaac07a0f2ea267bc2187ebe903b50
worldhaven,frosthaven,dw,Deathwalker,fh-pe-dw-back,xws__fhpedwback,code,fh-pe-dw-back,,,fhpedwback,cards/by_class/worldhaven/frosthaven/dw/fh_pe_dw_back.png,ec07bace4458a3af13192adb97f534cf6fa483af
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-01,xws__fhamff01,code,fh-am-ff-01,,,fhamff01,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_01.png,91f170bab58ad5a9f3ce7f660a3a1b3c9951f3fd
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-02,xws__fhamff02,code,fh-am-ff-02,,,fhamff02,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_02.png,c6a476c1f4d4ece197bce6a715c269defe734d98
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-03,xws__fhamff03,code,fh-am-ff-03,,,fhamff03,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_03.png,3c8d211f4c8dc2bc39333a2762992c7e7b4a13f4
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-04,xws__fhamff04,code,fh-am-ff-04,,,fhamff04,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_04.png,4a385a8f549017552b6b02e353ac3fd6fb89bfe9
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-05,xws__fhamff05,code,fh-am-ff-05,,,fhamff05,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_05.png,7f37093717fc72eb815b0d67332bfd80fcd6c23e
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-06,xws__fhamff06,code,fh-am-ff-06,,,fhamff06,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_06.png,b15e03a11c098653a22218c7866e173a529961be
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-07,xws__fhamff07,code,fh-am-ff-07,,,fhamff07,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_07.png,75beca75d3a04b2298cf604f1b750573903f6985
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-08,xws__fhamff08,code,fh-am-ff-08,,,fhamff08,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_08.png,fbc5e76ce06b18a02c8147b2eeb25eb061d7a85a
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-09,xws__fhamff09,code,fh-am-ff-09,,,fhamff09,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_09.png,353c1343c69d7279dad1f72f7517aadb60869074
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-10,xws__fhamff10,code,fh-am-ff-10,,,fhamff10,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_10.png,f13ca673a0789e1cd80824c1a0f280cf68967de8
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-11,xws__fhamff11,code,fh-am-ff-11,,,fhamff11,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_11.png,3fd7a4c3a417f8aa7e4e0a8a0fdf6cbb0f384b4b
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-12,xws__fhamff12,code,fh-am-ff-12,,,fhamff12,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_12.png,554c3de0c254ea9bce902282df486ffa462a479e
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-13,xws__fhamff13,code,fh-am-ff-13,,,fhamff13,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_13.png,63390e2a3ba0e55c5c807b5e8a28d45e792e5f3d
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-14,xws__fhamff14,code,fh-am-ff-14,,,fhamff14,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_14.png,2a88335b6186240749abe1d388904670a0561713
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-15,xws__fhamff15,code,fh-am-ff-15,,,fhamff15,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_15.png,9ba425b176b679eaeb1927598030ef51c298f913
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-16,xws__fhamff16,code,fh-am-ff-16,,,fhamff16,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_16.png,8026bb178ffbf78afbe7fda37875e4885b090eb5
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-17,xws__fhamff17,code,fh-am-ff-17,,,fhamff17,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_17.png,6547d30c578b809e1f7d181bce261eabce89942f
worldhaven,frosthaven,ff,Frozen Fist,fh-am-ff-back,xws__fhamffback,code,fh-am-ff-back,,,fhamffback,cards/by_class/worldhaven/frosthaven/ff/fh_am_ff_back.png,3e65f5eef5b1208064d157271bc3447bd3e7cefe
worldhaven,frosthaven,ff,Frozen Fist,fh-pe-ff-01,xws__fhpeff01,code,fh-pe-ff-01,,,fhpeff01,cards/by_class/worldhaven/frosthaven/ff/fh_pe_ff_01.png,c5022ec5d474423d38f7c31549e183bc3b88bd27
worldhaven,frosthaven,ff,Frozen Fist,fh-pe-ff-02,xws__fhpeff02,code,fh-pe-ff-02,,,fhpeff02,cards/by_class/worldhaven/frosthaven/ff/fh_pe_ff_02.png,a17e3395cca23f2ef7cba06bd74a7f0d1dfc7c4f
worldhaven,frosthaven,ff,Frozen Fist,fh-pe-ff-03,xws__fhpeff03,code,fh-pe-ff-03,,,fhpeff03,cards/by_class/worldhaven/frosthaven/ff/fh_pe_ff_03.png,1f0312729e19c9e41eafd038b5587322b9fda417
worldhaven,frosthaven,ff,Frozen Fist,fh-pe-ff-back,xws__fhpeffback,code,fh-pe-ff-back,,,fhpeffback,cards/by_class/worldhaven/frosthaven/ff/fh_pe_ff_back.png,6d80e749e0988a7e0a7d64f4fe9be51283486563
worldhaven,frosthaven,ge,Geminate,fh-am-ge-01,xws__fhamge01,code,fh-am-ge-01,,,fhamge01,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_01.png,c76d6f142401dc5885d46e96c7f5b667a0b897bf
worldhaven,frosthaven,ge,Geminate,fh-am-ge-02,xws__fhamge02,code,fh-am-ge-02,,,fhamge02,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_02.png,4c72bbcd9317d0f63854cc2d6a1383af166ed58d
worldhaven,frosthaven,ge,Geminate,fh-am-ge-03,xws__fhamge03,code,fh-am-ge-03,,,fhamge03,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_03.png,5939c1734c3d8dc68457fa364e2bbe05be3d910d
worldhaven,frosthaven,ge,Geminate,fh-am-ge-04,xws__fhamge04,code,fh-am-ge-04,,,fhamge04,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_04.png,9f32ba405659335698e5837d0dba5a723129f7b8
worldhaven,frosthaven,ge,Geminate,fh-am-ge-05,xws__fhamge05,code,fh-am-ge-05,,,fhamge05,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_05.png,d060420ccc39413b11d86f292f6456bb26cd577b
worldhaven,frosthaven,ge,Geminate,fh-am-ge-06,xws__fhamge06,code,fh-am-ge-06,,,fhamge06,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_06.png,d8e760589b4bc0128ddd64f7478b150039653fce
worldhaven,frosthaven,ge,Geminate,fh-am-ge-07,xws__fhamge07,code,fh-am-ge-07,,,fhamge07,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_07.png,857064457222c0f01a5a79ca109d835f5c1f65ea
worldhaven,frosthaven,ge,Geminate,fh-am-ge-08,xws__fhamge08,code,fh-am-ge-08,,,fhamge08,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_08.png,4ec806b63243aada04366810e7e95ca35041b450
worldhaven,frosthaven,ge,Geminate,fh-am-ge-09,xws__fhamge09,code,fh-am-ge-09,,,fhamge09,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_09.png,5ed5f6cd76e8168ef867c0fb4db55780b76d4305
worldhaven,frosthaven,ge,Geminate,fh-am-ge-10,xws__fhamge10,code,fh-am-ge-10,,,fhamge10,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_10.png,17a0111100859584b31e0f4fbc5011b37299bc2a
worldhaven,frosthaven,ge,Geminate,fh-am-ge-11,xws__fhamge11,code,fh-am-ge-11,,,fhamge11,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_11.png,9b9a3f48a41480b090c2d649f52b5be59e224d82
worldhaven,frosthaven,ge,Geminate,fh-am-ge-12,xws__fhamge12,code,fh-am-ge-12,,,fhamge12,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_12.png,54f90c25b559a67f7d56f01806e915033cec7445
worldhaven,frosthaven,ge,Geminate,fh-am-ge-13,xws__fhamge13,code,fh-am-ge-13,,,fhamge13,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_13.png,a13ceab9aa50f3ca883b2077aa737fdcd3a77142
worldhaven,frosthaven,ge,Geminate,fh-am-ge-14,xws__fhamge14,code,fh-am-ge-14,,,fhamge14,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_14.png,0f84e1f1d415e65e494801a6b4807187ec0895f0
worldhaven,frosthaven,ge,Geminate,fh-am-ge-15,xws__fhamge15,code,fh-am-ge-15,,,fhamge15,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_15.png,ed88c5aa8d3b756cfa4d6b9cc5012566c399a667
worldhaven,frosthaven,ge,Geminate,fh-am-ge-back,xws__fhamgeback,code,fh-am-ge-back,,,fhamgeback,cards/by_class/worldhaven/frosthaven/ge/fh_am_ge_back.png,3e65f5eef5b1208064d157271bc3447bd3e7cefe
worldhaven,frosthaven,ge,Geminate,fh-pe-ge-01,xws__fhpege01,code,fh-pe-ge-01,,,fhpege01,cards/by_class/worldhaven/frosthaven/ge/fh_pe_ge_01.png,ebc5cdd0cae900f4c909f062ee565209636eb397
worldhaven,frosthaven,ge,Geminate,fh-pe-ge-02,xws__fhpege02,code,fh-pe-ge-02,,,fhpege02,cards/by_class/worldhaven/frosthaven/ge/fh_pe_ge_02.png,58d54171943a21198d40adf6d2ee916bbeb611af
worldhaven,frosthaven,ge,Geminate,fh-pe-ge-03,xws__fhpege03,code,fh-pe-ge-03,,,fhpege03,cards/by_class/worldhaven/frosthaven/ge/fh_pe_ge_03.png,cf4bfcf0119e8b80f0f97d214692086cf1e34e40
worldhaven,frosthaven,ge,Geminate,fh-pe-ge-back,xws__fhpegeback,code,fh-pe-ge-back,,,fhpegeback,cards/by_class/worldhaven/frosthaven/ge/fh_pe_ge_back.png,a5966d25902de9321ad97c0933d00ba17871b02b
worldhaven,frosthaven,hv,Hive,fh-am-hv-01,xws__fhamhv01,code,fh-am-hv-01,,,fhamhv01,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_01.png,5a3809b8aed3c49705d9cbb46e627959dfb586f7
worldhaven,frosthaven,hv,Hive,fh-am-hv-02,xws__fhamhv02,code,fh-am-hv-02,,,fhamhv02,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_02.png,64aed11c8cbc082c4088d0309ccd74030d5849f2
worldhaven,frosthaven,hv,Hive,fh-am-hv-03,xws__fhamhv03,code,fh-am-hv-03,,,fhamhv03,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_03.png,6b4e192981606195c9a0d893e6dc84f6e6db2b88
worldhaven,frosthaven,hv,Hive,fh-am-hv-04,xws__fhamhv04,code,fh-am-hv-04,,,fhamhv04,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_04.png,faa03ca60a36530a712aeff1bd6e0630fa32bb87
worldhaven,frosthaven,hv,Hive,fh-am-hv-05,xws__fhamhv05,code,fh-am-hv-05,,,fhamhv05,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_05.png,c18f52e5b5692b2a6681f391cd7743ec2c9aef42
worldhaven,frosthaven,hv,Hive,fh-am-hv-06,xws__fhamhv06,code,fh-am-hv-06,,,fhamhv06,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_06.png,28d77eff665acd0133d92a9068c82d0802c799dd
worldhaven,frosthaven,hv,Hive,fh-am-hv-07,xws__fhamhv07,code,fh-am-hv-07,,,fhamhv07,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_07.png,fd9a3a4009a94ca87ffb4601ea54942fc3bc6a84
worldhaven,frosthaven,hv,Hive,fh-am-hv-08,xws__fhamhv08,code,fh-am-hv-08,,,fhamhv08,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_08.png,63b9d2caf4259a889b122d268eb937bc558bd709
worldhaven,frosthaven,hv,Hive,fh-am-hv-09,xws__fhamhv09,code,fh-am-hv-09,,,fhamhv09,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_09.png,d4cfb36b410807deeab25c6464ce8b6526a05799
worldhaven,frosthaven,hv,Hive,fh-am-hv-10,xws__fhamhv10,code,fh-am-hv-10,,,fhamhv10,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_10.png,0e403aa13462e8717035f6e2b8744ba8094e4a55
worldhaven,frosthaven,hv,Hive,fh-am-hv-11,xws__fhamhv11,code,fh-am-hv-11,,,fhamhv11,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_11.png,4664f112a8521d609e7cca8b52e554394f0c36e6
worldhaven,frosthaven,hv,Hive,fh-am-hv-12,xws__fhamhv12,code,fh-am-hv-12,,,fhamhv12,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_12.png,4f91cca1d60b9448e0372c8518dc7250ca29806a
worldhaven,frosthaven,hv,Hive,fh-am-hv-13,xws__fhamhv13,code,fh-am-hv-13,,,fhamhv13,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_13.png,749b1030dd2dbf758e2616351674d61055cd2c54
worldhaven,frosthaven,hv,Hive,fh-am-hv-14,xws__fhamhv14,code,fh-am-hv-14,,,fhamhv14,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_14.png,f516604bad9f8cc8924c2fe28a8d6688cf9a57ac
worldhaven,frosthaven,hv,Hive,fh-am-hv-15,xws__fhamhv15,code,fh-am-hv-15,,,fhamhv15,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_15.png,364f69fca2ebd766e2ed12e9bdc79b1d8be6b665
worldhaven,frosthaven,hv,Hive,fh-am-hv-back,xws__fhamhvback,code,fh-am-hv-back,,,fhamhvback,cards/by_class/worldhaven/frosthaven/hv/fh_am_hv_back.png,3e65f5eef5b1208064d157271bc3447bd3e7cefe
worldhaven,frosthaven,hv,Hive,fh-pe-hv-01,xws__fhpehv01,code,fh-pe-hv-01,,,fhpehv01,cards/by_class/worldhaven/frosthaven/hv/fh_pe_hv_01.png,7c430c386a1627b5a7880343246bda5f361e8b54
worldhaven,frosthaven,hv,Hive,fh-pe-hv-02,xws__fhpehv02,code,fh-pe-hv-02,,,fhpehv02,cards/by_class/worldhaven/frosthaven/hv/fh_pe_hv_02.png,59d1d46d7e9a1a5a5d64b983c0325ed8b452dbbc
worldhaven,frosthaven,hv,Hive,fh-pe-hv-03,xws__fhpehv03,code,fh-pe-hv-03,,,fhpehv03,cards/by_class/worldhaven/frosthaven/hv/fh_pe_hv_03.png,2378122bdd85e90fa2b5900cf74dbcf10368e11d
worldhaven,frosthaven,hv,Hive,fh-pe-hv-back,xws__fhpehvback,code,fh-pe-hv-back,,,fhpehvback,cards/by_class/worldhaven/frosthaven/hv/fh_pe_hv_back.png,7b655b60ac5bc719f8c0a06f245ae9728a3d1cd4
worldhaven,frosthaven,if,Infuser,fh-am-if-01,xws__fhamif01,code,fh-am-if-01,,,fhamif01,cards/by_class/worldhaven/frosthaven/if/fh_am_if_01.png,37323d48dce6fadd83cebeb86950d6f706aff7c2
worldhaven,frosthaven,if,Infuser,fh-am-if-02,xws__fhamif02,code,fh-am-if-02,,,fhamif02,cards/by_class/worldhaven/frosthaven/if/fh_am_if_02.png,45c9f2715417c36447e3a3e1083f357086f57403
worldhaven,frosthaven,if,Infuser,fh-am-if-03,xws__fhamif03,code,fh-am-if-03,,,fhamif03,cards/by_class/worldhaven/frosthaven/if/fh_am_if_03.png,45e4767752c37a93fcb01cf64bbb434587915023
worldhaven,frosthaven,if,Infuser,fh-am-if-04,xws__fhamif04,code,fh-am-if-04,,,fhamif04,cards/by_class/worldhaven/frosthaven/if/fh_am_if_04.png,5495057b5763fcc418abe90c618eb5bb59d545c8
worldhaven,frosthaven,if,Infuser,fh-am-if-05,xws__fhamif05,code,fh-am-if-05,,,fhamif05,cards/by_class/worldhaven/frosthaven/if/fh_am_if_05.png,37168575ca70addfb66a0e931a054634e6aea0fe
worldhaven,frosthaven,if,Infuser,fh-am-if-06,xws__fhamif06,code,fh-am-if-06,,,fhamif06,cards/by_class/worldhaven/frosthaven/if/fh_am_if_06.png,42dbc536a94d436764d37ff264195834d43aae01
worldhaven,frosthaven,if,Infuser,fh-am-if-07,xws__fhamif07,code,fh-am-if-07,,,fhamif07,cards/by_class/worldhaven/frosthaven/if/fh_am_if_07.png,4d1b5ca27d93c2e9135b3b99e4617a3de0d9238e
worldhaven,frosthaven,if,Infuser,fh-am-if-08,xws__fhamif08,code,fh-am-if-08,,,fhamif08,cards/by_class/worldhaven/frosthaven/if/fh_am_if_08.png,5c95b17ffdda6e656eab49b15aaa60906951fcab
worldhaven,frosthaven,if,Infuser,fh-am-if-09,xws__fhamif09,code,fh-am-if-09,,,fhamif09,cards/by_class/worldhaven/frosthaven/if/fh_am_if_09.png,d0024f7dcea11135e87a1287dd0ef0f43de6de2b
worldhaven,frosthaven,if,Infuser,fh-am-if-10,xws__fhamif10,code,fh-am-if-10,,,fhamif10,cards/by_class/worldhaven/frosthaven/if/fh_am_if_10.png,695962df78b7ec191201f9654ba9d4b775098e10
worldhaven,frosthaven,if,Infuser,fh-am-if-11,xws__fhamif11,code,fh-am-if-11,,,fhamif11,cards/by_class/worldhaven/frosthaven/if/fh_am_if_11.png,253936d5956f3113541b97c0869922e651d3e8cc
worldhaven,frosthaven,if,Infuser,fh-am-if-12,xws__fhamif12,code,fh-am-if-12,,,fhamif12,cards/by_class/worldhaven/frosthaven/if/fh_am_if_12.png,7ccda5ab72b3b4beea9e56f9d8d6f2c257fb9ebd
worldhaven,frosthaven,if,Infuser,fh-am-if-13,xws__fhamif13,code,fh-am-if-13,,,fhamif13,cards/by_class/worldhaven/frosthaven/if/fh_am_if_13.png,c7b458c9e92d6b31af1dac54deaf873eed304af4
worldhaven,frosthaven,if,Infuser,fh-am-if-14,xws__fhamif14,code,fh-am-if-14,,,fhamif14,cards/by_class/worldhaven/frosthaven/if/fh_am_if_14.png,d2240f7508e343393624cfbab7e0cbf0786391f8
worldhaven,frosthaven,if,Infuser,fh-am-if-15,xws__fhamif15,code,fh-am-if-15,,,fhamif15,cards/by_class/worldhaven/frosthaven/if/fh_am_if_15.png,4acefea0cc0e8bb08bdb034dc86bba69f4940fcf
worldhaven,frosthaven,if,Infuser,fh-am-if-16,xws__fhamif16,code,fh-am-if-16,,,fhamif16,cards/by_class/worldhaven/frosthaven/if/fh_am_if_16.png,186fd3cb2b9c061406a85ffa92f0cf66b28d9081
worldhaven,frosthaven,if,Infuser,fh-am-if-17,xws__fhamif17,code,fh-am-if-17,,,fhamif17,cards/by_class/worldhaven/frosthaven/if/fh_am_if_17.png,6b642ac04192eaf0ab66721eec5800aee1522d9f
worldhaven,frosthaven,if,Infuser,fh-am-if-18,xws__fhamif18,code,fh-am-if-18,,,fhamif18,cards/by_class/worldhaven/frosthaven/if/fh_am_if_18.png,b4797c15886161a9f200a54c776358888a70c067
worldhaven,frosthaven,if,Infuser,fh-am-if-19,xws__fhamif19,code,fh-am-if-19,,,fhamif19,cards/by_class/worldhaven/frosthaven/if/fh_am_if_19.png,af4d4ce95a6f93846455b89985b0be35ef5d9dc9
worldhaven,frosthaven,if,Infuser,fh-am-if-20,xws__fhamif20,code,fh-am-if-20,,,fhamif20,cards/by_class/worldhaven/frosthaven/if/fh_am_if_20.png,0e8dc89c5983e6f1868c4f32c8ba81580ad950b8
worldhaven,frosthaven,if,Infuser,fh-am-if-back,xws__fhamifback,code,fh-am-if-back,,,fhamifback,cards/by_class/worldhaven/frosthaven/if/fh_am_if_back.png,3e65f5eef5b1208064d157271bc3447bd3e7cefe
worldhaven,frosthaven,if,Infuser,fh-pe-if-01,xws__fhpeif01,code,fh-pe-if-01,,,fhpeif01,cards/by_class/worldhaven/frosthaven/if/fh_pe_if_01.png,f3201039430e1b34b5b47e603a52868ee936993d
worldhaven,frosthaven,if,Infuser,fh-pe-if-02,xws__fhpeif02,code,fh-pe-if-02,,,fhpeif02,cards/by_class/worldhaven/frosthaven/if/fh_pe_if_02.png,68b0957c5debf1c9206d5b812ec5b5fa6c14faed
worldhaven,frosthaven,if,Infuser,fh-pe-if-03,xws__fhpeif03,code,fh-pe-if-03,,,fhpeif03,cards/by_class/worldhaven/frosthaven/if/fh_pe_if_03.png,476b29367b951431bb17b650461e47ea4702f1e5
worldhaven,frosthaven,if,Infuser,fh-pe-if-back,xws__fhpeifback,code,fh-pe-if-back,,,fhpeifback,cards/by_class/worldhaven/frosthaven/if/fh_pe_if_back.png,ada58b4ff61188626065d7a365c5a381377bf2f1
worldhaven,frosthaven,me,Metal Mosaic,fh-am-me-01,xws__fhamme01,code,fh-am-me-01,,,fhamme01,cards/by_class/worldhaven/frosthaven/me/fh_am_me_01.png,4cdb541843303653b76a8fa663db766f379950f4
